Learned weight vectors and counts:
w: [0. 0. 0. 0.], count: 1
w: [-3.74010632 -2.977568   -2.6477108  -2.48442598], count: 37
w: [-3.90039632 -3.016471   -2.4857108  -2.29339598], count: 22
w: [-3.87796432 -3.068618   -2.5260968  -2.17322598], count: 5
w: [-3.94373132 -3.348798   -2.1549468  -2.07348698], count: 6
w: [-3.80855132 -3.242848   -2.3893168  -2.03348898], count: 3
w: [-3.86050132 -2.916518   -2.6982668  -1.93499898], count: 16
w: [-3.72867132 -2.726348   -3.0293768  -1.92849188], count: 39
w: [-3.74596732 -2.844508   -2.8911968  -1.85513188], count: 50
w: [-3.66727732 -3.801138   -2.5125268  -1.10479188], count: 18
w: [-3.64288332 -3.653808   -2.6544468  -1.16332688], count: 7
w: [-4.19096332 -2.835618   -2.6266288  -1.66655688], count: 78
w: [-4.03286332 -2.748709   -2.8580088  -1.58414488], count: 15
w: [-4.16946332 -2.730293   -2.7674698  -1.42608488], count: 1
w: [-4.23934232 -3.068003   -2.3553598  -1.27565488], count: 8
w: [-4.23272942 -2.818863   -2.6493698  -1.33781088], count: 16
w: [-4.05397942 -2.340863   -3.1629898  -1.66143088], count: 28
w: [-3.90320942 -2.144903   -3.4688298  -1.67367388], count: 6
w: [-4.18711942 -2.807903   -2.4203398  -1.71578688], count: 26
w: [-3.96768942 -2.352873   -2.9179398  -1.98832688], count: 1
w: [-3.70289942 -3.366613   -2.7848398  -1.44125688], count: 7
w: [-3.55788942 -3.005943   -3.1904098  -1.60091688], count: 3
w: [-3.86654942 -3.669563   -2.1363598  -1.69009888], count: 18
w: [-3.80649942 -3.569618   -2.3576198  -1.68035898], count: 29
w: [-4.00934942 -3.184938   -2.4210548  -1.79785898], count: 17
w: [-4.04226942 -2.739418   -2.8782348  -1.69897898], count: 35
w: [-3.99046942 -2.713553   -2.9623198  -1.60286098], count: 17
w: [-4.06793042 -2.901233   -2.7220898  -1.48967098], count: 14
w: [-3.89994042 -2.480553   -3.1760698  -1.72898098], count: 2
w: [-4.01661042 -2.622923   -2.8836598  -1.66286198], count: 1
w: [-4.01620497 -2.560018   -2.9477808  -1.58704498], count: 53
w: [-4.15280497 -2.541602   -2.8572418  -1.42898498], count: 10
w: [-3.99470497 -2.454693   -3.0886218  -1.34657298], count: 22
w: [-4.24843497 -3.150593   -2.2080818  -1.19368298], count: 12
w: [-4.09766497 -2.954633   -2.5139218  -1.20592598], count: 14
w: [-3.99129497 -2.585063   -2.9298618  -1.39971598], count: 8
w: [-3.84233497 -2.242183   -3.3329518  -1.54230598], count: 6
w: [-3.90810197 -2.522363   -2.9618018  -1.44256698], count: 11
w: [-4.07487197 -3.237713   -2.1725118  -1.34580198], count: 5
w: [-4.06825907 -2.988573   -2.4665218  -1.40795798], count: 5
w: [-4.15086007 -2.692463   -2.5951618  -1.55442798], count: 34
w: [-4.15045462 -2.629558   -2.6592828  -1.47861098], count: 12
w: [-4.12902362 -2.699087   -2.5715718  -1.44895798], count: 37
w: [-4.02708362 -2.588797   -2.8015718  -1.38956298], count: 17
w: [-4.09309162 -2.911397   -2.4209918  -1.27120298], count: 54
w: [-4.10480762 -2.850975   -2.4595788  -1.27710948], count: 4
w: [-4.06717062 -2.933333   -2.3810358  -1.20258548], count: 10
w: [-4.11912062 -2.607003   -2.6899858  -1.10409548], count: 14
w: [-4.01360062 -2.488433   -2.9540958  -1.09306248], count: 8
w: [-3.81050062 -2.303233   -3.2553058  -1.09276218], count: 5
w: [-4.17062062 -2.957123   -2.2029658  -1.14172918], count: 1
w: [-4.10614862 -2.496503   -3.0376658  -0.87073918], count: 7
w: [-3.88671862 -2.041473   -3.5352658  -1.14327918], count: 20
w: [-3.98264162 -2.712753   -3.0366958  -1.11039318], count: 22
w: [-4.18330162 -3.384653   -2.1350758  -1.10039468], count: 12
w: [-4.69991162 -2.580323   -2.1306493  -1.55022468], count: 6
w: [-4.75186162 -2.253993   -2.4395993  -1.45173468], count: 43
w: [-4.67317162 -3.210623   -2.0609293  -0.70139468], count: 3
w: [-4.63984662 -2.879543   -2.5117393  -1.10259468], count: 17
w: [-4.53867662 -2.789323   -2.7467993  -1.05988068], count: 10
w: [-4.53565472 -2.894443   -2.6065593  -0.98251168], count: 9
w: [-4.29648472 -2.438793   -3.1054393  -1.27238168], count: 16
w: [-4.36636372 -2.776503   -2.6933293  -1.12195168], count: 33
w: [-4.24438372 -2.566683   -3.0128693  -1.10910868], count: 3
w: [-4.23225772 -2.544336   -3.0601963  -1.01208468], count: 31
w: [-4.38846772 -2.765546   -2.6342863  -0.98411268], count: 7
w: [-4.33252872 -2.796586   -2.6159793  -0.93945968], count: 5
w: [-4.16453872 -2.375906   -3.0699593  -1.17876968], count: 10
w: [-4.24199972 -2.563586   -2.8297293  -1.06557968], count: 9
w: [-4.19019972 -2.537721   -2.9138143  -0.96946168], count: 14
w: [-4.20749572 -2.655881   -2.7756343  -0.89610168], count: 14
w: [-4.17315572 -2.643466   -2.8043673  -0.88144768], count: 40
w: [-3.99440572 -2.165466   -3.3179873  -1.20506768], count: 1
w: [-4.33022572 -2.889506   -2.1737973  -1.26218068], count: 46
w: [-4.12845572 -2.709686   -2.4696073  -1.24119068], count: 24
w: [-3.96941572 -2.488476   -2.7814373  -1.25291568], count: 32
w: [-3.89498772 -2.865706   -2.6201273  -1.09537568], count: 1
w: [-3.89751912 -2.883089   -2.6314663  -0.97339568], count: 18
w: [-3.94946912 -2.556759   -2.9404163  -0.87490568], count: 4
w: [-3.81428912 -2.450809   -3.1747863  -0.83490768], count: 11
w: [-4.25201912 -3.002479   -2.0808863  -0.87572768], count: 13
w: [-4.07870912 -2.607039   -2.5550063  -1.12589768], count: 18
w: [-3.93369912 -2.246369   -2.9605763  -1.28555768], count: 39
w: [-4.02728612 -2.756449   -2.5069063  -1.14689768], count: 20
w: [-4.04458212 -2.874609   -2.3687263  -1.07353768], count: 14
w: [-3.98864312 -2.905649   -2.3504193  -1.02888468], count: 28
w: [-4.02156712 -2.460129   -2.8075993  -0.93000468], count: 25
w: [-4.00013612 -2.529658   -2.7198883  -0.90035168], count: 37
w: [-3.89461612 -2.411088   -2.9839983  -0.88931868], count: 7
w: [-4.17852612 -3.074088   -1.9355083  -0.93143168], count: 9
w: [-4.38137612 -2.689408   -1.9989433  -1.04893168], count: 11
w: [-4.25939612 -2.479588   -2.3184833  -1.03608868], count: 37
w: [-4.23500212 -2.332258   -2.4604033  -1.09462368], count: 14
w: [-4.23198022 -2.437378   -2.3201633  -1.01725468], count: 5
w: [-4.23451162 -2.454761   -2.3315023  -0.89527468], count: 61
w: [-4.12814162 -2.085191   -2.7474423  -1.08906468], count: 3
w: [-4.04945162 -3.041821   -2.3687723  -0.33872468], count: 14
w: [-3.92373162 -2.554511   -2.8973823  -0.92613468], count: 13
w: [-3.75574162 -2.133831   -3.3513623  -1.16544468], count: 3
w: [-4.12535162 -3.501621   -1.5934123  -1.42725468], count: 12
w: [-3.88618162 -3.045971   -2.0922923  -1.71712468], count: 1
w: [-3.88631014 -3.032108   -2.1119433  -1.71630714], count: 25
w: [-3.73554014 -2.836148   -2.4177833  -1.72855014], count: 23
w: [-3.78749014 -2.509818   -2.7267333  -1.63006014], count: 19
w: [-3.58439014 -2.324618   -3.0279433  -1.62975984], count: 2
w: [-3.42629014 -2.237709   -3.2593233  -1.54734784], count: 5
w: [-3.65616014 -2.760409   -2.6963233  -1.45562584], count: 3
w: [-3.43673014 -2.305379   -3.1939233  -1.72816584], count: 23
w: [-3.79354014 -3.126679   -2.1856233  -1.63140084], count: 14
w: [-3.75590314 -3.209037   -2.1070803  -1.55687684], count: 2
w: [-3.83850414 -2.912927   -2.2357203  -1.70334684], count: 40
w: [-3.63673414 -2.733107   -2.5315303  -1.68235684], count: 37
w: [-3.79702414 -2.77201    -2.3695303  -1.49132684], count: 39
w: [-3.63798414 -2.5508     -2.6813603  -1.50305184], count: 5
w: [-3.60364414 -2.538385   -2.7100933  -1.48839784], count: 19
w: [-3.67352314 -2.876095   -2.2979833  -1.33796784], count: 26
w: [-3.65109114 -2.928242   -2.3383693  -1.21779784], count: 14
w: [-3.51591114 -2.822292   -2.5727393  -1.17779984], count: 12
w: [-3.37090114 -2.461622   -2.9783093  -1.33745984], count: 3
w: [-3.48757114 -2.603992   -2.6858993  -1.27134084], count: 36
w: [-3.35574114 -2.413822   -3.0170093  -1.26483374], count: 9
w: [-3.34361514 -2.391475   -3.0643363  -1.16780974], count: 4
w: [-3.48248514 -2.879205   -2.4165963  -1.13363074], count: 23
w: [-3.43068514 -2.85334    -2.5006813  -1.03751274], count: 12
w: [-3.30789514 -2.45025    -2.9650313  -1.42876274], count: 13
w: [-3.20595514 -2.33996    -3.1950313  -1.36936774], count: 4
w: [-3.37699514 -2.81776    -2.5739413  -1.32962774], count: 25
w: [-3.20368514 -2.42232    -3.0480613  -1.57979774], count: 11
w: [-3.20327969 -2.359415   -3.1121823  -1.50398074], count: 5
w: [-3.65102969 -3.662445   -1.4038423  -1.80743074], count: 6
w: [-3.50206969 -3.319565   -1.8069323  -1.95002074], count: 6
w: [-3.42800269 -3.146575   -2.1265623  -1.96459074], count: 2
w: [-3.43971869 -3.086153   -2.1651493  -1.97049724], count: 10
w: [-3.26096869 -2.608153   -2.6787693  -2.29411724], count: 9
w: [-3.47306869 -2.613741   -2.4838693  -2.15881724], count: 41
w: [-3.52501869 -2.287411   -2.7928193  -2.06032724], count: 30
w: [-3.67823869 -2.797071   -2.1250293  -2.04282924], count: 15
w: [-3.47513869 -2.611871   -2.4262393  -2.04252894], count: 35
w: [-3.51594269 -2.557657   -2.4789643  -1.97666894], count: 33
w: [-3.29651269 -2.102627   -2.9765643  -2.24920894], count: 16
w: [-3.51991269 -2.805767   -2.2272043  -2.18787494], count: 3
w: [-3.44584569 -2.632777   -2.5468343  -2.20244494], count: 27
w: [-3.49779569 -2.306447   -2.8557843  -2.10395494], count: 1
w: [-3.72404569 -2.3163805  -2.5745143  -2.05529294], count: 5
w: [-3.48487569 -1.8607305  -3.0733943  -2.34516294], count: 1
w: [-3.65591569 -2.3385305  -2.4523043  -2.30542294], count: 1
w: [-3.52408569 -2.1483605  -2.7834143  -2.29891584], count: 3
w: [-3.44965769 -2.5255905  -2.6221043  -2.14137584], count: 1
w: [-3.50160769 -2.1992605  -2.9310543  -2.04288584], count: 1
w: [-3.87663769 -3.5451205  -1.1717343  -2.32059584], count: 9
w: [-3.77469769 -3.4348305  -1.4017343  -2.26120084], count: 15
w: [-3.73706069 -3.5171885  -1.3231913  -2.18667684], count: 11
w: [-3.83003069 -3.1374785  -1.7874813  -2.15710684], count: 14
w: [-3.77823069 -3.1116135  -1.8715663  -2.06098884], count: 6
w: [-3.59948069 -2.6336135  -2.3851863  -2.38460884], count: 29
w: [-3.44044069 -2.4124035  -2.6970163  -2.39633384], count: 15
w: [-3.64935069 -2.4608255  -2.5266163  -2.22198384], count: 44
w: [-3.72681169 -2.6485055  -2.2863863  -2.10879384], count: 2
w: [-3.59163169 -2.5425555  -2.5207563  -2.06879584], count: 1
w: [-3.51294169 -3.4991855  -2.1420863  -1.31845584], count: 6
w: [-3.51547309 -3.5165685  -2.1534253  -1.19647584], count: 15
w: [-4.03208309 -2.7122385  -2.1489988  -1.64630584], count: 23
w: [-4.04379909 -2.6518165  -2.1875858  -1.65221234], count: 44
w: [-4.06109509 -2.7699765  -2.0494058  -1.57885234], count: 5
w: [-4.04498709 -2.1237365  -2.8851358  -1.42669234], count: 31
w: [-3.88688709 -2.0368275  -3.1165158  -1.34428034], count: 21
w: [-4.20111709 -3.3404775  -1.5487858  -1.41044534], count: 3
w: [-4.34590709 -2.8525375  -2.3830658  -1.19958534], count: 5
w: [-4.14413709 -2.6727175  -2.6788758  -1.17859534], count: 3
w: [-4.11974309 -2.5253875  -2.8207958  -1.23713034], count: 35
w: [-4.10761709 -2.5030405  -2.8681228  -1.14010634], count: 18
w: [-4.26382709 -2.7242505  -2.4422128  -1.11213434], count: 9
w: [-4.09051709 -2.3288105  -2.9163328  -1.36230434], count: 16
w: [-4.06908609 -2.3983395  -2.8286218  -1.33265134], count: 45
w: [-4.13509409 -2.7209395  -2.4480418  -1.21429134], count: 4
w: [-4.18704109 -2.3946095  -2.7569918  -1.11579934], count: 12
w: [-4.15270109 -2.3821945  -2.7857248  -1.10114534], count: 33
w: [-4.00769109 -2.0215245  -3.1912948  -1.26080534], count: 2
w: [-4.36822109 -2.6189245  -2.1821348  -1.34365134], count: 3
w: [-4.31228209 -2.6499645  -2.1638278  -1.29899834], count: 39
w: [-4.16151209 -2.4540045  -2.4696678  -1.31124134], count: 20
w: [-4.16110664 -2.3910995  -2.5337888  -1.23542434], count: 18
w: [-4.15808474 -2.4962195  -2.3935488  -1.15805534], count: 43
w: [-3.99009474 -2.0755395  -2.8475288  -1.39736534], count: 16
w: [-4.37212474 -3.3810495  -1.1516988  -1.62788534], count: 17
w: [-4.30765274 -2.9204295  -1.9863988  -1.35689534], count: 15
w: [-4.15869274 -2.5775495  -2.3894888  -1.49948534], count: 54
w: [-4.13626074 -2.6296965  -2.4298748  -1.37931534], count: 24
w: [-4.01428074 -2.4198765  -2.7494148  -1.36647234], count: 18

Average prediction error on test dataset: 0.056
